,Unnamed: 0,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon,distsubte
1355,28490,Palermo,739000.0,120.0,5684.615384615385,3.0,1,1,1,1,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
1356,28511,Palermo,310000.0,132.0,2230.2158273381297,3.0,1,1,0,0,0,0,-34.586625961,-58.4127823407,0.002193455623438199
1357,28512,Caballito,395000.0,167.0,2365.2694610778444,3.0,1,0,1,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1358,28540,Palermo,285000.0,68.0,3904.109589041096,3.0,1,1,0,0,0,1,-34.5947405,-58.4135356,0.006878903597827854
1359,28584,Palermo,390000.0,110.0,3545.454545454545,3.0,1,0,0,0,0,0,-34.589231,-58.4100648,0.001580667805744352
1360,28590,Belgrano,119500.0,40.0,2779.069767441861,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1361,28608,Belgrano,465000.0,163.0,2852.760736196319,4.0,1,1,0,0,0,0,-34.555566,-58.46074399999999,0.0016361634377480671
1362,28625,Palermo,210000.0,60.0,3088.235294117648,2.0,1,1,1,1,0,0,-34.588889,-58.430556,0.011533748858146103
1363,28663,Caballito,74000.0,35.0,2114.285714285714,3.0,0,0,0,0,0,0,-34.6189950978,-58.4379877276,0.0017153753520714402
1364,28664,Caballito,74000.0,35.0,2114.285714285714,3.0,0,0,0,0,0,0,-34.6189950978,-58.4379877276,0.0017153753520714402
1365,28685,Belgrano,269000.0,78.0,3240.963855421687,3.0,1,0,0,0,0,0,-34.5660692,-58.4411223,0.0053029368975274094
1366,28686,Belgrano,350000.0,124.0,2734.375,3.0,1,1,0,0,0,0,-34.567085870700005,-58.450723698100006,0.0016502522521181211
1367,28731,Belgrano,167000.0,77.0,2168.8311688311687,3.0,1,0,0,0,0,0,-34.563322,-58.456548,0.0010146220416700927
1368,28771,Palermo,195000.0,69.0,2826.086956521739,3.0,0,0,0,0,0,0,-34.588068,-58.416688,0.003002789498410606
1369,28774,Caballito,210000.0,78.0,2692.3076923076924,3.0,1,1,0,0,0,0,-34.608398,-58.44924,0.01336373505517745
1370,28902,Caballito,340000.0,115.0,2720.0,4.0,1,1,1,0,0,0,-34.6234516,-58.4625002,0.005730840741023428
1371,28912,Caballito,119000.0,57.0,2087.719298245614,3.0,0,0,0,0,0,0,-34.6195205,-58.43665670000001,0.001261342078636245
1372,28921,Palermo,1600000.0,300.0,5333.333333333333,5.0,1,1,0,0,0,0,-34.58548320000001,-58.4101429,0.002984763941055542
1373,28922,Caballito,94500.0,37.0,2250.0,1.0,1,1,1,0,0,1,-34.609806299999995,-58.4547167,0.015004816605011358
1374,28937,Caballito,140000.0,48.0,2800.0,2.0,1,0,0,0,0,0,-34.626239700000006,-58.43910770000001,0.005582131029622058
1375,28942,Belgrano,235000.0,69.0,3051.948051948052,3.0,1,0,1,0,0,0,-34.5717584,-58.4470068,0.002918583473506252
1376,28943,Palermo,375000.0,120.0,2343.75,4.0,1,0,0,0,0,0,-34.5900832,-58.4186791,0.005629945768567375
1377,28967,Palermo,350000.0,106.0,3181.818181818182,3.0,1,0,0,0,0,0,-34.5839319,-58.4144907,0.0019088440489458622
1378,28969,Caballito,1250000.0,290.0,3472.222222222222,5.0,0,0,0,1,0,1,-34.6209278,-58.44587360000001,0.0038028110779877314
1379,28977,Caballito,97000.0,32.0,2771.428571428572,1.0,1,1,1,0,0,0,-34.6135435,-58.45211670000001,0.010570882147271992
1380,29015,Caballito,83000.0,48.0,1660.0,3.0,0,0,0,0,0,0,-34.620310100000005,-58.4440084,0.0028323723146287372
1381,29021,Palermo,249000.0,99.0,2371.428571428572,4.0,0,1,0,0,0,0,-34.59315,-58.4084297,0.0019813498135678
1382,29056,Palermo,510000.0,213.0,2394.3661971830984,4.0,1,1,0,0,0,0,-34.583528,-58.411796,0.004466650680422116
1383,29086,Palermo,455000.0,155.0,2935.483870967741,4.0,1,1,0,0,0,0,-34.577133,-58.412204,0.008856679726732536
1384,29095,Caballito,169000.0,76.0,2223.684210526316,3.0,0,0,0,0,0,0,-34.620883,-58.442352,0.0012678473616100478
1385,29171,Belgrano,370000.0,112.0,3057.851239669421,3.0,0,1,0,0,0,0,-34.565462700000005,-58.4404956,0.006173256107978691
1386,29201,Caballito,163000.0,89.0,1831.4606741573036,2.0,0,0,0,0,0,0,-34.619054299999995,-58.4381887,0.0019229648594544773
1387,29205,Palermo,139000.0,59.0,2138.4615384615386,3.0,0,0,0,0,0,0,-34.5987273,-58.43523149999999,0.004546340991739608
1388,29227,Caballito,140000.0,50.0,2641.509433962264,2.0,1,0,0,0,0,0,-34.6262635,-58.4393777,0.0055347480676379455
1389,29231,Caballito,135000.0,50.0,2547.169811320755,2.0,0,1,0,1,0,0,-34.6079796873,-58.4473238423,0.011758395577250976
1390,29246,Belgrano,375000.0,133.0,2659.5744680851058,3.0,1,0,0,0,0,0,-34.5656655,-58.4578428,0.003619104625313167
1391,29250,Belgrano,115000.0,38.0,2804.8780487804884,1.0,0,0,0,0,0,0,-34.5683233,-58.4578036,0.006056694921909863
1392,29254,Belgrano,240000.0,65.0,3243.243243243244,2.0,1,1,0,0,0,0,-34.5668851,-58.4608981,0.006354437110819819
1393,29255,Palermo,550000.0,144.0,3666.666666666666,3.0,1,1,0,0,0,0,-34.582287,-58.4115439,0.005262351176469198
1394,29280,Caballito,130000.0,53.0,2131.147540983606,3.0,1,0,0,0,0,0,-34.6077313,-58.4511907,0.014394607888230621
1395,29303,Caballito,230000.0,62.0,3432.8358208955224,2.0,1,1,0,1,0,0,-34.608828,-58.43216999999999,0.006725738976017884
1396,29335,Palermo,170000.0,47.0,3617.021276595745,1.0,1,0,0,0,0,0,-34.591139,-58.413707,0.0037741250160466524
1397,29383,Palermo,115000.0,37.0,3108.108108108108,1.0,1,0,1,0,0,1,-34.581812,-58.425652,0.003390498300758047
1398,29399,Caballito,123000.0,54.0,2277.777777777778,2.0,1,0,0,0,0,0,-34.621961,-58.440034,0.0019308940992992115
1399,29453,Belgrano,850000.0,345.0,2463.768115942029,5.0,0,1,0,0,0,0,-34.573281,-58.44005600000001,0.005387620682335335
1400,29454,Belgrano,850000.0,345.0,2463.768115942029,5.0,0,1,0,0,0,0,-34.573281,-58.44005600000001,0.005387620682335335
1401,29485,Caballito,245000.0,99.0,2474.747474747475,4.0,0,0,0,0,0,0,-34.615758,-58.430851,0.0014592675885258743
1402,29501,Belgrano,260000.0,104.0,2500.0,3.0,1,0,0,0,0,0,-34.570819,-58.44233199999999,0.00247150587835782
1403,29545,Caballito,225000.0,86.0,2393.617021276596,3.0,1,1,0,0,0,0,-34.6246747,-58.43661329999999,0.004358683894232012
1404,29556,Belgrano,119000.0,35.0,3305.555555555556,2.0,0,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1405,29589,Caballito,71000.0,26.0,2366.6666666666665,1.0,1,0,0,0,0,0,-34.6194082,-58.44056550000001,0.0011699281141109642
1406,29703,Caballito,340000.0,131.0,2595.4198473282445,3.0,0,0,0,0,0,0,-34.6162159,-58.43180129999999,0.0025130019876951366
1407,29704,Belgrano,600000.0,121.0,1973.684210526316,3.0,0,1,0,1,0,0,-34.556330475,-58.4445902331,0.012429417813251518
1408,29743,Caballito,220000.0,67.0,3142.857142857143,3.0,1,1,1,1,0,1,-34.621481,-58.453146,0.004942593199419014
1409,29794,Caballito,320000.0,125.0,1758.241758241758,3.0,0,0,0,0,0,0,-34.6273903,-58.4466759,0.004335644755965779
1410,29801,Caballito,195000.0,92.0,2119.5652173913045,3.0,1,0,0,0,0,0,-34.6206902,-58.4447681,0.0036017672884028503
1411,29806,Palermo,173000.0,58.0,2471.428571428572,3.0,0,0,0,0,0,0,-34.596250299999994,-58.4170233,0.007957937594358437
1412,29810,Palermo,240000.0,50.0,3243.243243243244,2.0,1,0,0,0,0,0,-34.5756107,-58.4070085,0.013082776604110691
1413,29811,Belgrano,110000.0,40.0,2500.0,1.0,1,0,0,0,0,0,-34.5633407,-58.4597341,0.0034050001329967877
1414,29813,Belgrano,228000.0,65.0,2961.038961038961,2.0,1,0,0,0,0,0,-34.5730547,-58.44170870000001,0.004244347369047373
1415,29815,Palermo,350000.0,81.0,3153.153153153153,3.0,1,0,1,0,0,0,-34.5826804,-58.43464760000001,0.007510955330239276
1416,29818,Palermo,160000.0,80.0,1882.3529411764707,3.0,1,0,0,0,0,0,-34.592130299999994,-58.4391044,0.00686953176043599
1417,29948,Caballito,169000.0,57.0,2816.666666666666,2.0,1,1,0,0,0,0,-34.611604799999995,-58.4551618,0.013587476582975148
1418,29955,Belgrano,204000.0,53.0,3044.7761194029854,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1419,29956,Palermo,102500.0,30.0,3416.666666666666,1.0,0,0,0,1,1,0,-34.5809281,-58.4404321,0.007900653338237477
1420,30008,Palermo,790000.0,238.0,2801.418439716312,3.0,1,1,0,0,0,0,-34.57826,-58.4088853,0.00987626584797714
1421,30011,Palermo,145000.0,45.0,2685.1851851851848,2.0,0,0,0,0,0,0,-34.5898948,-58.4183366,0.005303468548450908
1422,30015,Palermo,170000.0,60.0,2833.333333333333,3.0,0,0,0,0,0,0,-34.5792865,-58.42901,0.003409957709641909
1423,30020,Belgrano,115000.0,44.0,2613.6363636363635,1.0,0,0,0,0,0,0,-34.560525899999995,-58.444572,0.009456507725257616
1424,30023,Palermo,115000.0,40.0,2875.0,2.0,1,0,0,0,0,0,-34.5767911,-58.4235691,0.002692495977652436
1425,30028,Belgrano,97500.0,34.0,2867.6470588235293,1.0,0,1,1,0,0,1,-34.5614866,-58.467082,0.007502389959139883
1426,30039,Belgrano,255000.0,75.0,3035.714285714286,2.0,1,1,1,0,0,1,-34.5620844,-58.4566864,0.00029899479791194633
1427,30052,Belgrano,163000.0,53.0,2910.714285714286,2.0,1,1,1,0,0,1,-34.5620844,-58.4566864,0.00029899479791194633
1428,30055,Belgrano,187000.0,53.0,3339.285714285714,1.0,1,1,1,0,0,1,-34.5620844,-58.4566864,0.00029899479791194633
1429,30095,Palermo,278000.0,71.0,3915.492957746479,2.0,0,1,0,0,0,0,-34.569371000000004,-58.431972,0.006555639204153833
1430,30109,Palermo,112000.0,35.0,2800.0,3.0,0,0,0,0,0,0,-34.5775301824,-58.4335134418,0.002789502656906422
1431,30171,Belgrano,240000.0,65.0,3243.243243243244,2.0,1,1,0,0,0,0,-34.567243,-58.46071,0.006493011807701954
1432,30173,Caballito,250000.0,80.0,1666.666666666667,3.0,1,1,0,0,0,0,-34.618164,-58.438164,0.0017393413964911376
1433,30174,Belgrano,215000.0,84.0,2336.9565217391305,3.0,1,0,0,0,0,0,-34.562824,-58.443615,0.007265045823139698
1434,30249,Caballito,235000.0,73.0,1690.6474820143883,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1435,30250,Caballito,145000.0,46.0,1883.1168831168832,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1436,30251,Caballito,124000.0,46.0,2384.615384615385,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1437,30252,Caballito,124000.0,46.0,2384.615384615385,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1438,30253,Caballito,127000.0,46.0,2442.3076923076924,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1439,30254,Caballito,130000.0,46.0,2500.0,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1440,30255,Caballito,125000.0,46.0,2403.846153846154,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1441,30256,Caballito,128000.0,46.0,2461.538461538461,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1442,30257,Caballito,131000.0,46.0,2519.230769230769,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1443,30258,Caballito,134000.0,46.0,2576.923076923077,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1444,30259,Caballito,131000.0,46.0,2519.230769230769,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1445,30260,Caballito,195000.0,73.0,2407.4074074074074,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1446,30261,Caballito,198000.0,73.0,2444.444444444445,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1447,30262,Caballito,201000.0,73.0,2481.481481481481,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1448,30263,Caballito,204000.0,73.0,2518.518518518519,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1449,30264,Caballito,207000.0,73.0,2555.555555555556,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1450,30265,Caballito,204000.0,73.0,2518.518518518519,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1451,30266,Caballito,126000.0,46.0,2377.3584905660377,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1452,30267,Caballito,126000.0,46.0,2377.3584905660377,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1453,30268,Caballito,132000.0,46.0,2490.566037735849,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1454,30283,Caballito,125000.0,46.0,2403.846153846154,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368,0.0020168775381157636
1455,30348,Caballito,245000.0,154.0,1590.909090909091,4.0,0,1,0,0,0,0,-34.6191,-58.432846,0.003675182558731583
1456,30368,Palermo,300000.0,100.0,3000.0,3.0,1,0,0,0,0,0,-34.568039,-58.432531,0.007558670098188087
1457,30369,Palermo,215000.0,100.0,2150.0,3.0,0,0,0,0,0,0,-34.583952000000004,-58.420658,0.002597143052572758
1458,30395,Belgrano,735000.0,350.0,2100.0,3.0,0,1,0,0,0,0,-34.568192,-58.459454,0.006587798744765239
1459,30410,Caballito,110000.0,51.0,2156.86274509804,3.0,0,0,0,0,0,0,-34.617020000000004,-58.445704000000006,0.0056522328098486336
1460,30445,Belgrano,115000.0,44.0,2613.6363636363635,2.0,0,0,0,0,0,0,-34.57132,-58.45429300000001,0.00554582371574674
1461,30447,Caballito,380000.0,331.0,1148.036253776435,6.0,1,1,0,0,0,0,-34.623296999999994,-58.449102,0.0005101297938624282
1462,30449,Palermo,190000.0,62.0,3064.5161290322585,3.0,0,0,0,0,0,0,-34.589124,-58.428525,0.010639618182139965
1463,30506,Palermo,920000.0,211.0,4360.1895734597165,3.0,0,1,0,0,0,0,-34.572475299999994,-58.4210903,0.0075311657215646225
1464,30543,Caballito,95000.0,54.0,1759.2592592592596,2.0,0,0,0,0,0,0,-34.6256527,-58.453434400000006,0.0034287327571470407
1465,30573,Belgrano,520000.0,115.0,4521.739130434783,3.0,1,1,0,1,0,0,-34.5706676,-58.4408669,0.0038573172979730593
1466,30595,Belgrano,96000.0,37.0,2594.5945945945946,1.0,0,0,1,1,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1467,30598,Belgrano,147000.0,62.0,2370.967741935484,2.0,0,0,1,1,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1468,30602,Belgrano,96000.0,34.0,2823.529411764706,1.0,0,0,1,1,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1469,30605,Belgrano,128000.0,60.0,2133.333333333333,3.0,0,0,0,0,0,0,-34.5630410507,-58.45115435899999,0.0033194588535955514
1470,30613,Caballito,335000.0,97.0,3453.6082474226805,4.0,0,0,1,1,0,0,-34.6218107022,-58.4400371132,0.0018100187034581139
1471,30633,Belgrano,180000.0,55.0,2500.0,3.0,0,0,0,0,0,0,-34.5598464097,-58.4576735804,0.002732707695735299
1472,30659,Caballito,137000.0,47.0,2686.2745098039222,2.0,1,0,0,0,0,0,-34.6125729,-58.4418017,0.007838468192681733
1473,30663,Caballito,250000.0,87.0,2659.5744680851058,4.0,1,1,0,0,0,0,-34.6184003,-58.4299786,0.003230292661967056
1474,30664,Palermo,181000.0,51.0,2585.714285714286,1.0,1,0,1,1,0,0,-34.5927424,-58.41609520000001,0.006584080842832299
1475,30668,Caballito,176000.0,84.0,2095.2380952380954,3.0,0,1,0,0,0,0,-34.61390120000001,-58.43433420000001,0.004853845386447688
1476,30673,Belgrano,183000.0,65.0,2541.6666666666665,4.0,0,0,0,0,0,0,-34.5607145,-58.45929920000001,0.003230971263635683
1477,30679,Belgrano,1209751.0,236.0,4762.799212598426,4.0,0,1,0,1,0,0,-34.5668016,-58.4401486,0.005543912146985719
1478,30688,Caballito,370000.0,177.0,1878.1725888324872,4.0,1,1,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1479,30693,Palermo,680000.0,140.0,4857.142857142857,3.0,1,1,0,0,0,0,-34.5749824,-58.4205929,0.006166884793675835
1480,30694,Caballito,395000.0,145.0,2668.918918918919,3.0,1,1,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1481,30701,Caballito,265000.0,80.0,2977.5280898876404,3.0,1,0,0,0,0,0,-34.61858,-58.42974,0.003382890858063371
1482,30731,Belgrano,218000.0,61.0,2831.168831168832,3.0,0,1,1,1,0,1,-34.574039550500004,-58.474160230200006,0.007209745953276632
1483,30740,Palermo,275000.0,104.0,2644.230769230769,4.0,0,0,0,0,0,0,-34.590339799999995,-58.4111791,0.002105823175894049
1484,30770,Caballito,150000.0,44.0,3260.8695652173915,2.0,1,0,0,1,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1485,30778,Belgrano,590000.0,121.0,1940.7894736842104,2.0,0,1,0,0,0,0,-34.5563213,-58.44470749999999,0.012366015903762772
1486,30782,Belgrano,249000.0,41.0,2092.436974789916,3.0,0,1,1,1,0,1,-34.574039550500004,-58.474160230200006,0.007209745953276632
1487,30785,Caballito,350000.0,122.0,2611.9402985074626,3.0,1,0,0,0,0,0,-34.623102,-58.4477733,0.0009730281255770039
1488,30789,Caballito,117000.0,45.0,2340.0,2.0,1,1,1,0,0,1,-34.609806299999995,-58.4547167,0.015004816605011358
1489,30794,Caballito,64500.0,24.0,2080.6451612903224,1.0,0,0,0,0,0,0,-34.6220219,-58.4423626,0.0020044557366027827
1490,30796,Caballito,140000.0,50.0,2641.509433962264,2.0,1,0,0,0,0,0,-34.6262635,-58.4393777,0.0055347480676379455
1491,30812,Caballito,95000.0,54.0,1759.2592592592596,2.0,0,0,0,0,0,0,-34.6256527,-58.453434400000006,0.0034287327571470407
1492,30833,Palermo,215000.0,47.0,1131.578947368421,2.0,0,0,0,0,0,0,-34.5856691947,-58.4193855159,0.0034682835708536737
1493,30835,Palermo,295000.0,92.0,2979.79797979798,2.0,0,1,0,0,0,0,-34.5860051,-58.4121179,0.0023792509918567407
1494,30918,Caballito,510000.0,26.0,2133.8912133891213,4.0,1,1,1,0,0,0,-34.6269881,-58.4548752,0.0018625559614293945
1495,30923,Belgrano,93000.0,36.0,2583.333333333333,2.0,0,0,0,0,0,0,-34.5660479,-58.454213,0.002094093601104435
1496,31054,Palermo,85000.0,27.0,3148.1481481481487,1.0,0,0,0,0,0,0,-34.59153,-58.415422,0.005280561814207068
1497,31074,Belgrano,185000.0,97.0,1907.2164948453608,4.0,1,0,0,0,0,0,-34.56304,-58.45993299999999,0.0035205742125972352
1498,31077,Caballito,155000.0,70.0,2214.285714285714,3.0,1,0,0,0,0,0,-34.614507,-58.433765,0.004321518685943281
1499,31099,Palermo,120000.0,48.0,2500.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199,0.006340216894085926
1500,31123,Palermo,165000.0,67.0,2462.686567164179,3.0,0,0,0,0,0,0,-34.580494,-58.43231,0.005963646497825578
1501,31124,Palermo,1100000.0,400.0,2750.0,4.0,0,1,0,0,0,0,-34.580224,-58.405015,0.010180103596345712
1502,31128,Palermo,128000.0,61.0,2098.3606557377047,3.0,0,1,0,0,0,0,-34.584216999999995,-58.44544200000001,0.007798003655067178
1503,31142,Caballito,230000.0,110.0,2090.909090909091,4.0,1,0,0,0,0,1,-34.616963,-58.459024,0.009975733241707477
1504,31143,Caballito,93000.0,45.0,2066.6666666666665,2.0,1,0,0,0,0,1,-34.617016,-58.459046,0.009929339894551456
1505,31156,Palermo,185000.0,79.0,2341.772151898734,3.0,1,1,0,0,0,0,-34.580631,-58.441021,0.008113007400106424
1506,31207,Palermo,245000.0,72.0,2916.666666666666,3.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1507,31208,Palermo,245000.0,72.0,2916.666666666666,3.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1508,31209,Palermo,145600.0,53.0,2600.0,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1509,31210,Palermo,147500.0,53.0,2633.928571428572,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1510,31211,Palermo,148000.0,53.0,2642.857142857143,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1511,31212,Palermo,150000.0,53.0,2678.5714285714284,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1512,31213,Palermo,157000.0,53.0,2573.770491803279,2.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1513,31214,Palermo,195000.0,56.0,2031.25,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1514,31215,Palermo,320000.0,100.0,2909.090909090909,4.0,1,1,1,1,0,0,-34.5965445,-58.4193314,0.006818364973862568
1515,31217,Palermo,520000.0,107.0,3537.414965986395,3.0,0,1,0,0,0,0,-34.58341,-58.4022294,0.006446197992028995
1516,31263,Belgrano,465000.0,129.0,3141.891891891892,5.0,0,1,1,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1517,31267,Caballito,123000.0,44.0,2277.777777777778,2.0,0,0,0,0,0,0,-34.6137706732,-58.4357193757,0.00456471577077561
1518,31280,Palermo,375000.0,105.0,3260.8695652173915,3.0,0,0,0,1,0,0,-34.5872946,-58.4100405,0.0015682273980030495
1519,31332,Palermo,290000.0,80.0,3333.333333333333,3.0,0,0,0,0,0,0,-34.5881588,-58.4129899,0.0016978054898233166
1520,31472,Belgrano,620000.0,171.0,3444.4444444444453,3.0,1,1,0,0,0,0,-34.5633007033,-58.437685273,0.009685359221634802
1521,31477,Palermo,449000.0,135.0,3325.925925925926,3.0,1,1,1,0,0,0,-34.576868,-58.435421,0.0017380731269009328
1522,31485,Caballito,410000.0,132.0,2770.2702702702704,3.0,1,1,0,0,0,0,-34.613951828400005,-58.4372684796,0.004408889004736804
1523,31506,Palermo,95300.0,34.0,2802.9411764705883,2.0,1,0,0,0,0,0,-34.588071,-58.422679,0.006822923141198811
1524,31515,Caballito,280000.0,124.0,2258.064516129032,4.0,0,0,0,0,0,0,-34.622349,-58.427825,0.004780079794135633
1525,31523,Palermo,89000.0,33.0,2696.969696969697,1.0,0,0,1,1,0,0,-34.575684,-58.431752,0.0033004954095784598
1526,31524,Palermo,89000.0,32.0,2781.25,1.0,0,0,1,1,0,0,-34.575684,-58.431752,0.0033004954095784598
1527,31525,Palermo,167000.0,77.0,2168.8311688311687,3.0,0,0,1,1,0,0,-34.575684,-58.431752,0.0033004954095784598
1528,31526,Palermo,169000.0,77.0,2194.805194805195,3.0,0,0,1,1,0,0,-34.575684,-58.431752,0.0033004954095784598
1529,31578,Belgrano,1500000.0,310.0,4838.709677419355,4.0,1,1,0,1,0,0,-34.5654242,-58.4468321,0.005072811866127603
1530,31642,Caballito,123000.0,43.0,2673.913043478261,2.0,1,0,0,0,0,0,-34.623208,-58.45498050000001,0.0038668251463741792
1531,31665,Belgrano,300000.0,115.0,2459.016393442623,5.0,0,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1532,31736,Caballito,294000.0,141.0,1803.680981595092,4.0,1,0,0,0,0,0,-34.6140625,-58.4378298,0.004444163583124648
1533,31737,Caballito,85000.0,32.0,2656.25,1.0,0,0,0,0,0,0,-34.6128277,-58.43451329999999,0.005548368493614273
1534,31742,Palermo,149000.0,66.0,2098.5915492957747,3.0,0,0,0,0,0,0,-34.5897349,-58.4232113,0.008564197652619234
1535,31759,Belgrano,179000.0,75.0,2386.6666666666665,3.0,1,0,0,0,0,0,-34.5650146352,-58.464059372,0.00803918438248078
1536,31768,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1537,31769,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1538,31770,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1539,31771,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1540,31772,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1541,31773,Caballito,75000.0,40.0,1875.0,1.0,1,0,1,0,0,1,-34.6047038,-58.4616529,0.018717116214886306
1542,31844,Belgrano,960000.0,202.0,4752.475247524752,5.0,1,1,0,0,0,0,-34.564473,-58.435678,0.01055967320854579
1543,31892,Palermo,150000.0,53.0,2830.1886792452838,2.0,0,0,0,0,0,0,-34.593084999999995,-58.415626,0.006501471458405981
1544,31961,Caballito,135000.0,50.0,2410.714285714286,2.0,1,0,0,0,0,0,-34.6083365922,-58.4567526398,0.01721913521940583
1545,31965,Palermo,121500.0,4.0,3115.384615384615,1.0,0,0,0,0,0,1,-34.5693554857,-58.4333625453,0.006052410742947503
1546,31986,Caballito,140000.0,50.0,2692.3076923076924,3.0,1,0,0,0,0,0,-34.6262308715,-58.4393759209,0.005563835215477054
1547,32010,Caballito,73581.78,34.0,1988.696756756757,3.0,0,0,0,0,0,1,-34.616100700000004,-58.45932120000001,0.010883819255677716
1548,32075,Caballito,85000.0,30.0,2500.0,1.0,1,0,0,0,0,0,-34.6257601,-58.4512024,0.003391864445875217
1549,32079,Belgrano,320000.0,116.0,2302.1582733812947,3.0,0,1,1,0,0,0,-34.5650528217,-58.4496926983,0.0026963398329714733
1550,32121,Caballito,290000.0,105.0,2265.625,4.0,1,0,0,0,0,1,-34.6212231,-58.4272154,0.005808038646537097
1551,32122,Caballito,270000.0,97.0,2160.0,4.0,1,0,0,0,0,1,-34.6212231,-58.4272154,0.005808038646537097
1552,32123,Caballito,215000.0,77.0,2471.264367816092,3.0,1,0,0,0,0,1,-34.6212231,-58.4272154,0.005808038646537097
1553,32130,Caballito,185000.0,78.0,2256.097560975609,3.0,1,0,0,0,0,0,-34.6201456,-58.4567537,0.006521140964966833
1554,32135,Palermo,150000.0,65.0,2054.794520547945,3.0,1,0,0,0,0,0,-34.5862861,-58.4428451,0.007201466510612052
1555,32138,Palermo,150000.0,65.0,2054.794520547945,3.0,1,0,0,0,0,0,-34.5862861,-58.4428451,0.007201466510612052
1556,32159,Palermo,179500.0,68.0,2393.333333333333,4.0,1,0,0,0,0,0,-34.5954047,-58.426196,0.008452743240726096
1557,32161,Palermo,179500.0,68.0,2393.333333333333,4.0,1,0,0,0,0,0,-34.5954047,-58.426196,0.008452743240726096
1558,32162,Caballito,250000.0,70.0,1760.56338028169,2.0,1,0,1,0,0,0,-34.6101748,-58.4536868,0.014273275431168585
